time_s,omega_rad_s,theta_rad,theta_deg
0.9,1.5277180282554157,0.1359873467146022,7.791501033928927
0.91,1.523040323453431,0.12073355495605796,6.917523144592905
0.92,1.5183911737602225,0.1055263974699897,6.046217202250418
0.93,1.5137703184968274,0.09036559000870445,5.177566920708325
0.9400000000000001,1.5091775001517638,0.07525085091546149,4.311556162224111
0.9500000000000001,1.5046124643248566,0.06018190109307839,3.448168935707147
0.96,1.5000749596865104,0.045158463973021555,2.5873893949477145
0.97,1.495564737931521,0.0301802654849314,1.7292018368709179
0.98,1.4910815537276734,0.015247034026635428,0.8735906998185672
0.99,1.4866251646773896,0.00035850043461011297,0.02054056185676522
1.0,1.4821953312739804,0.0,0.0
