"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.131569585E1,7.483093534E-3,1.237001177E-2,-1.527161949E-4,1.445811890E-2
1.131785095E1,6.261364091E-3,8.704823442E-3,1.069013379E-3,1.077596497E-2
1.132000605E1,5.039634649E-3,9.926552884E-3,1.069013379E-3,1.118379002E-2
1.132216116E1,3.817904973E-3,8.704823442E-3,1.069013379E-3,9.565204605E-3
1.132431626E1,2.596175298E-3,2.596175298E-3,-1.527161949E-4,3.674721022E-3
1.132647137E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.132862647E1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.133078158E1,-3.512472380E-3,-3.512472380E-3,1.069013379E-3,5.081113465E-3
1.133293668E1,-3.512472380E-3,1.527161949E-4,-1.374445739E-3,3.774902058E-3
1.133509178E1,-2.290742937E-3,-1.069013379E-3,-1.527161949E-4,2.532511608E-3
1.133724689E1,-4.734201822E-3,-1.069013379E-3,-1.374445739E-3,5.044259865E-3
1.133940199E1,-3.512472380E-3,-1.069013379E-3,-1.374445739E-3,3.920376629E-3
1.134155710E1,-4.734201822E-3,-2.290742937E-3,-1.527161949E-4,5.261510462E-3
1.134371220E1,-4.734201822E-3,-1.069013379E-3,-1.527161949E-4,4.855798465E-3
1.134586730E1,-5.955931731E-3,-1.069013379E-3,-1.527161949E-4,6.053035158E-3
1.134802241E1,-5.955931731E-3,3.817904973E-3,-1.527161949E-4,7.076216744E-3
1.135017751E1,-8.399390616E-3,1.527161949E-4,-1.527161949E-4,8.402166815E-3
1.135233262E1,-5.955931731E-3,1.527161949E-4,-1.527161949E-4,5.959846244E-3
1.135448772E1,-8.399390616E-3,-2.290742937E-3,-1.527161949E-4,8.707501832E-3
1.135664283E1,-7.177661173E-3,1.374445739E-3,-1.374445739E-3,7.436196749E-3
1.135879793E1,-3.512472380E-3,5.039634649E-3,-1.527161949E-4,6.144810969E-3
1.136095303E1,-4.734201822E-3,3.817904973E-3,-1.527161949E-4,6.083780693E-3
1.136310814E1,-4.734201822E-3,5.039634649E-3,-1.527161949E-4,6.916206079E-3
1.136526324E1,-1.069013379E-3,2.596175298E-3,1.069013379E-3,3.004281176E-3
1.136741835E1,1.527161949E-4,2.596175298E-3,1.069013379E-3,2.811803339E-3
1.136957345E1,1.374445739E-3,5.039634649E-3,1.069013379E-3,5.331960998E-3
1.137172855E1,2.596175298E-3,1.359174121E-2,1.069013379E-3,1.387870113E-2
1.137388366E1,3.817904973E-3,7.483093534E-3,-1.527161949E-4,8.402166950E-3
1.137603876E1,1.374445739E-3,6.261364091E-3,-1.527161949E-4,6.412261973E-3
1.137819392E1,5.039634649E-3,8.704823442E-3,1.069013379E-3,1.011507084E-2
1.138034902E1,6.261364091E-3,1.359174121E-2,1.069013379E-3,1.500276305E-2
1.138250408E1,5.039634649E-3,9.926552884E-3,1.069013379E-3,1.118379002E-2
1.138465923E1,7.483093534E-3,1.114828233E-2,-1.527161949E-4,1.342774031E-2
1.138681428E1,9.926552884E-3,1.114828233E-2,1.069013379E-3,1.496540813E-2
1.138896944E1,6.261364091E-3,1.114828233E-2,1.069013379E-3,1.283088729E-2
1.139112454E1,7.483093534E-3,1.359174121E-2,-1.527161949E-4,1.551629596E-2
1.139327965E1,8.704823442E-3,1.237001177E-2,-1.374445739E-3,1.518816129E-2
1.139543475E1,7.483093534E-3,9.926552884E-3,-1.527161949E-4,1.243207397E-2
1.139758986E1,3.817904973E-3,5.039634649E-3,-1.527161949E-4,6.324368586E-3
1.139974496E1,3.817904973E-3,8.704823442E-3,-1.527161949E-4,9.506506812E-3
1.140190007E1,3.817904973E-3,3.817904973E-3,-1.527161949E-4,5.401492295E-3
1.140405517E1,1.374445739E-3,5.039634649E-3,1.069013379E-3,5.331960998E-3
1.140621027E1,-1.069013379E-3,1.527161949E-4,-1.374445739E-3,1.747916740E-3
1.140836532E1,-1.069013379E-3,1.374445739E-3,1.069013379E-3,2.043203440E-3
1.141052048E1,-2.290742937E-3,1.374445739E-3,-1.527161949E-4,2.675803904E-3
1.141267558E1,-2.290742937E-3,1.374445739E-3,-1.527161949E-4,2.675803904E-3
1.141483069E1,-5.955931731E-3,-5.955931731E-3,-1.527161949E-4,8.424343760E-3
1.141698579E1,-4.734201822E-3,-1.069013379E-3,-1.527161949E-4,4.855798465E-3
1.141914090E1,-3.512472380E-3,-2.290742937E-3,-1.527161949E-4,4.196223023E-3
1.142129600E1,-4.734201822E-3,-2.290742937E-3,-1.374445739E-3,5.435924134E-3
1.142345111E1,-2.290742937E-3,2.596175298E-3,-1.527161949E-4,3.465681985E-3
1.142560621E1,-7.177661173E-3,-2.290742937E-3,-1.527161949E-4,7.535890482E-3
1.142776132E1,-3.512472380E-3,-1.069013379E-3,-1.527161949E-4,3.674720950E-3
1.142991642E1,-5.955931731E-3,-2.290742937E-3,1.069013379E-3,6.470194401E-3
1.143207152E1,-7.177661173E-3,-1.069013379E-3,-1.527161949E-4,7.258438658E-3
1.143422663E1,-4.734201822E-3,1.374445739E-3,-1.374445739E-3,5.117701542E-3
1.143638173E1,-4.734201822E-3,3.817904973E-3,-1.527161949E-4,6.083780693E-3
1.143853684E1,-4.734201822E-3,1.374445739E-3,-1.527161949E-4,4.932047265E-3
1.144069194E1,-4.734201822E-3,5.039634649E-3,-1.527161949E-4,6.916206079E-3
1.144284704E1,-3.512472380E-3,6.261364091E-3,-1.527161949E-4,7.180909743E-3
1.144500215E1,-2.290742937E-3,6.261364091E-3,-1.527161949E-4,6.668995856E-3
1.144715725E1,-2.290742937E-3,7.483093534E-3,-1.527161949E-4,7.827356787E-3
1.144931236E1,1.527161949E-4,3.817904973E-3,1.069013379E-3,3.967683232E-3
1.145146746E1,-1.069013379E-3,5.039634649E-3,-1.527161949E-4,5.154030387E-3
1.145362256E1,1.374445739E-3,8.704823442E-3,1.069013379E-3,8.877265449E-3
1.145577767E1,2.596175298E-3,9.926552884E-3,-1.527161949E-4,1.026157398E-2
1.145793277E1,2.596175298E-3,3.817904973E-3,-1.527161949E-4,4.619507203E-3
1.146008793E1,6.261364091E-3,8.704823442E-3,1.069013379E-3,1.077596497E-2
1.146224303E1,5.039634649E-3,7.483093534E-3,1.069013379E-3,9.085009402E-3
1.146439814E1,7.483093534E-3,1.114828233E-2,-1.527161949E-4,1.342774031E-2
1.146655319E1,8.704823442E-3,6.261364091E-3,-1.527161949E-4,1.072389638E-2
1.146870829E1,6.261364091E-3,7.483093534E-3,-1.527161949E-4,9.758313961E-3
1.147086340E1,5.039634649E-3,6.261364091E-3,-1.374445739E-3,8.154244218E-3
1.147301850E1,6.261364091E-3,1.481347065E-2,-1.527161949E-4,1.608312517E-2
1.147517361E1,2.596175298E-3,9.926552884E-3,1.069013379E-3,1.031597634E-2
1.147732876E1,2.596175298E-3,9.926552884E-3,1.069013379E-3,1.031597634E-2
1.147948387E1,2.596175298E-3,6.261364091E-3,1.069013379E-3,6.862040226E-3
1.148163892E1,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.148379408E1,1.374445739E-3,7.483093534E-3,-1.527161949E-4,7.609803687E-3
1.148594918E1,1.374445739E-3,5.039634649E-3,-1.374445739E-3,5.401492347E-3
1.148810428E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.149025934E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.149241449E1,-2.290742937E-3,1.527161949E-4,-1.527161949E-4,2.300901492E-3
1.149456960E1,-2.290742937E-3,-1.069013379E-3,-1.374445739E-3,2.877393595E-3
1.149672470E1,-2.290742937E-3,-1.069013379E-3,-1.527161949E-4,2.532511608E-3
1.149887980E1,-3.512472380E-3,1.527161949E-4,-1.374445739E-3,3.774902058E-3
1.150103491E1,-3.512472380E-3,-3.512472380E-3,-1.527161949E-4,4.969733059E-3
1.150319001E1,-3.512472380E-3,-2.290742937E-3,-1.527161949E-4,4.196223023E-3
1.150534512E1,-4.734201822E-3,-1.069013379E-3,-1.527161949E-4,4.855798465E-3
1.150750022E1,-4.734201822E-3,-2.290742937E-3,-1.527161949E-4,5.261510462E-3
1.150965532E1,-5.955931731E-3,1.527161949E-4,-1.527161949E-4,5.959846244E-3
1.151181043E1,-5.955931731E-3,3.817904973E-3,-1.374445739E-3,7.206845513E-3
1.151396553E1,-4.734201822E-3,7.483093534E-3,-1.527161949E-4,8.856222556E-3
1.151612064E1,-3.512472380E-3,5.039634649E-3,-1.527161949E-4,6.144810969E-3
1.151827574E1,-4.734201822E-3,3.817904973E-3,-1.374445739E-3,6.235235871E-3
1.152043085E1,-3.512472380E-3,3.817904973E-3,-1.374445739E-3,5.366839079E-3
1.152258595E1,-2.290742937E-3,7.483093534E-3,-1.374445739E-3,7.945646174E-3
1.152474105E1,-2.290742937E-3,3.817904973E-3,1.069013379E-3,4.578939964E-3
1.152689616E1,-1.069013379E-3,5.039634649E-3,-1.527161949E-4,5.154030387E-3
1.152905126E1,1.527161949E-4,6.261364091E-3,1.069013379E-3,6.353801391E-3
1.153120637E1,2.596175298E-3,1.237001177E-2,-1.527161949E-4,1.264043668E-2
1.153336147E1,1.374445739E-3,6.261364091E-3,1.069013379E-3,6.498966916E-3
1.153551658E1,1.374445739E-3,8.704823442E-3,1.069013379E-3,8.877265449E-3
1.153767168E1,5.039634649E-3,8.704823442E-3,1.069013379E-3,1.011507084E-2
1.153982678E1,2.596175298E-3,6.261364091E-3,1.069013379E-3,6.862040226E-3
1.154198194E1,6.261364091E-3,9.926552884E-3,-1.527161949E-4,1.173731037E-2
1.154413699E1,6.261364091E-3,8.704823442E-3,-1.374445739E-3,1.081053803E-2
1.154629215E1,5.039634649E-3,9.926552884E-3,-1.527161949E-4,1.113362887E-2
1.154844725E1,5.039634649E-3,1.359174121E-2,1.069013379E-3,1.453534094E-2
1.155060230E1,6.261364091E-3,7.483093534E-3,-1.527161949E-4,9.758313961E-3
1.155275741E1,5.039634649E-3,1.237001177E-2,-1.527161949E-4,1.335808485E-2
1.155491256E1,5.039634649E-3,8.704823442E-3,1.069013379E-3,1.011507084E-2
1.155706762E1,1.374445739E-3,7.483093534E-3,-1.527161949E-4,7.609803687E-3
1.155922272E1,2.596175298E-3,6.261364091E-3,1.069013379E-3,6.862040226E-3
1.156137788E1,1.374445739E-3,6.261364091E-3,1.069013379E-3,6.498966916E-3
1.156353293E1,1.527161949E-4,3.817904973E-3,1.069013379E-3,3.967683232E-3
1.156568809E1,-1.069013379E-3,3.817904973E-3,1.069013379E-3,4.106333838E-3
1.156784319E1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.156999829E1,-1.069013379E-3,-2.290742937E-3,-1.527161949E-4,2.532511608E-3
1.157215340E1,-3.512472380E-3,1.374445739E-3,-1.374445739E-3,4.014432015E-3
1.157430850E1,-1.069013379E-3,-1.069013379E-3,-1.374445739E-3,2.043203440E-3
1.157646361E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.157861871E1,-2.290742937E-3,1.527161949E-4,-1.527161949E-4,2.300901492E-3
1.158077382E1,-5.955931731E-3,-5.955931731E-3,-1.527161949E-4,8.424343760E-3
1.158292892E1,-4.734201822E-3,1.527161949E-4,-1.527161949E-4,4.739125591E-3
1.158508402E1,-4.734201822E-3,1.374445739E-3,-1.527161949E-4,4.932047265E-3
1.158723913E1,-4.734201822E-3,5.039634649E-3,-1.374445739E-3,7.049800379E-3
1.158939423E1,-3.512472380E-3,5.039634649E-3,-1.527161949E-4,6.144810969E-3
1.159154934E1,-4.734201822E-3,3.817904973E-3,-1.527161949E-4,6.083780693E-3
1.159370444E1,-4.734201822E-3,2.596175298E-3,-1.527161949E-4,5.401491952E-3
1.159585954E1,-5.955931731E-3,3.817904973E-3,1.069013379E-3,7.154880206E-3
1.159801465E1,-5.955931731E-3,1.527161949E-4,-1.527161949E-4,5.959846244E-3
1.160016975E1,-3.512472380E-3,1.527161949E-4,-1.527161949E-4,3.519105951E-3
1.160232486E1,-3.512472380E-3,1.374445739E-3,-1.527161949E-4,3.774902058E-3
1.160448001E1,-2.290742937E-3,2.596175298E-3,-1.527161949E-4,3.465681985E-3
1.160663506E1,-2.290742937E-3,2.596175298E-3,1.069013379E-3,3.623592001E-3
1.160879017E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.161094533E1,-1.069013379E-3,6.261364091E-3,-1.527161949E-4,6.353801391E-3
1.161310038E1,2.596175298E-3,3.817904973E-3,-1.527161949E-4,4.619507203E-3
1.161525548E1,2.596175298E-3,6.261364091E-3,-1.527161949E-4,6.779979992E-3
1.161741058E1,2.596175298E-3,7.483093534E-3,1.069013379E-3,7.992471746E-3
1.161956569E1,3.817904973E-3,7.483093534E-3,1.069013379E-3,8.468522706E-3
1.162172079E1,2.596175298E-3,7.483093534E-3,-1.527161949E-4,7.922129590E-3
1.162387595E1,5.039634649E-3,6.261364091E-3,1.069013379E-3,8.108352933E-3
1.162603100E1,6.261364091E-3,1.114828233E-2,-1.527161949E-4,1.278718895E-2
1.162818616E1,6.261364091E-3,6.261364091E-3,-1.527161949E-4,8.856222829E-3
1.163034121E1,5.039634649E-3,8.704823442E-3,1.069013379E-3,1.011507084E-2
1.163249637E1,3.817904973E-3,7.483093534E-3,2.290742937E-3,8.707501962E-3
1.163465147E1,5.039634649E-3,7.483093534E-3,-1.527161949E-4,9.023188376E-3
1.163680658E1,1.374445739E-3,3.817904973E-3,-1.527161949E-4,4.060643017E-3
1.163896168E1,1.374445739E-3,3.817904973E-3,-1.374445739E-3,4.284226951E-3
1.164111678E1,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.164327189E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.164542699E1,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.164758210E1,1.527161949E-4,5.039634649E-3,-1.374445739E-3,5.225929651E-3
1.164973720E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.165189230E1,-2.290742937E-3,1.527161949E-4,-1.374445739E-3,2.675803904E-3
1.165404746E1,-2.290742937E-3,2.596175298E-3,-1.527161949E-4,3.465681985E-3
1.165620251E1,-1.069013379E-3,1.527161949E-4,-1.527161949E-4,1.090611790E-3
1.165835762E1,-4.734201822E-3,-2.290742937E-3,-1.527161949E-4,5.261510462E-3
1.166051272E1,-2.290742937E-3,-1.069013379E-3,-2.596175298E-3,3.623592001E-3
1.166266783E1,-2.290742937E-3,1.374445739E-3,-1.527161949E-4,2.675803904E-3
1.166482293E1,-4.734201822E-3,-1.069013379E-3,-1.527161949E-4,4.855798465E-3
1.166697803E1,-4.734201822E-3,1.374445739E-3,-1.527161949E-4,4.932047265E-3
1.166913319E1,-3.512472380E-3,1.374445739E-3,1.069013379E-3,3.920376629E-3
1.167128824E1,-5.955931731E-3,3.817904973E-3,-1.527161949E-4,7.076216744E-3
1.167344335E1,-4.734201822E-3,2.596175298E-3,-1.374445739E-3,5.571525300E-3
1.167559845E1,-4.734201822E-3,3.817904973E-3,-1.527161949E-4,6.083780693E-3
1.167775355E1,-3.512472380E-3,3.817904973E-3,1.069013379E-3,5.296852859E-3
1.167990871E1,-2.290742937E-3,2.596175298E-3,-1.374445739E-3,3.725148383E-3
1.168206376E1,-4.734201822E-3,1.374445739E-3,-1.527161949E-4,4.932047265E-3
1.168421892E1,-2.290742937E-3,1.527161949E-4,-1.527161949E-4,2.300901492E-3
1.168637397E1,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
1.168852908E1,2.596175298E-3,5.039634649E-3,-1.374445739E-3,5.833279066E-3
1.169068423E1,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.169283934E1,1.374445739E-3,3.817904973E-3,1.069013379E-3,4.196223192E-3
1.169499444E1,2.596175298E-3,5.039634649E-3,1.069013379E-3,5.768954253E-3
1.169714949E1,5.039634649E-3,6.261364091E-3,-1.527161949E-4,8.039024811E-3
1.169930465E1,5.039634649E-3,9.926552884E-3,-1.527161949E-4,1.113362887E-2
1.170145975E1,5.039634649E-3,8.704823442E-3,2.290742937E-3,1.031597653E-2
1.170361486E1,6.261364091E-3,7.483093534E-3,-1.527161949E-4,9.758313961E-3
1.170576996E1,5.039634649E-3,7.483093534E-3,1.069013379E-3,9.085009402E-3
1.170792507E1,3.817904973E-3,6.261364091E-3,-1.527161949E-4,7.335148322E-3
1.171008017E1,3.817904973E-3,7.483093534E-3,-1.527161949E-4,8.402166950E-3
1.171223527E1,5.039634649E-3,6.261364091E-3,-1.527161949E-4,8.039024811E-3
1.171439038E1,5.039634649E-3,1.237001177E-2,-1.527161949E-4,1.335808485E-2
1.171654548E1,3.817904973E-3,3.817904973E-3,1.069013379E-3,5.504142656E-3
1.171870058E1,1.374445739E-3,6.261364091E-3,-1.527161949E-4,6.412261973E-3
1.172085569E1,1.374445739E-3,6.261364091E-3,-1.527161949E-4,6.412261973E-3
1.172301079E1,2.596175298E-3,6.261364091E-3,-1.527161949E-4,6.779979992E-3
1.172516595E1,1.527161949E-4,2.596175298E-3,-1.374445739E-3,2.941521631E-3
1.172732100E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.172947611E1,1.527161949E-4,-1.069013379E-3,-1.527161949E-4,1.090611790E-3
1.173163126E1,1.527161949E-4,3.817904973E-3,-1.527161949E-4,3.824008742E-3
1.173378632E1,1.527161949E-4,3.817904973E-3,-1.527161949E-4,3.824008742E-3
1.173594142E1,-2.290742937E-3,-1.069013379E-3,-1.527161949E-4,2.532511608E-3
1.173809658E1,1.527161949E-4,3.817904973E-3,-1.527161949E-4,3.824008742E-3
1.174025168E1,-3.512472380E-3,-1.069013379E-3,1.069013379E-3,3.824008555E-3
1.174240673E1,-2.290742937E-3,1.374445739E-3,1.069013379E-3,2.877393595E-3
1.174456189E1,-3.512472380E-3,1.527161949E-4,1.069013379E-3,3.674720950E-3
1.174671699E1,-2.290742937E-3,3.817904973E-3,-1.527161949E-4,4.455022315E-3
1.174887210E1,-3.512472380E-3,1.527161949E-4,-1.374445739E-3,3.774902058E-3
1.175102720E1,-4.734201822E-3,2.596175298E-3,-1.527161949E-4,5.401491952E-3
1.175318230E1,-4.734201822E-3,-1.069013379E-3,1.069013379E-3,4.969733001E-3
1.175533736E1,-3.512472380E-3,1.527161949E-4,-1.527161949E-4,3.519105951E-3
1.175749251E1,-4.734201822E-3,1.374445739E-3,2.290742937E-3,5.435924134E-3
1.175964762E1,-3.512472380E-3,2.596175298E-3,1.069013379E-3,4.496707462E-3
1.176180272E1,-3.512472380E-3,2.596175298E-3,-1.527161949E-4,4.370458859E-3
1.176395782E1,-2.290742937E-3,1.374445739E-3,-1.527161949E-4,2.675803904E-3
1.176611293E1,1.527161949E-4,1.374445739E-3,-1.374445739E-3,1.949749834E-3
1.176826803E1,1.527161949E-4,3.817904973E-3,1.069013379E-3,3.967683232E-3
1.177042314E1,1.527161949E-4,3.817904973E-3,1.069013379E-3,3.967683232E-3
1.177257824E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.177473335E1,1.527161949E-4,3.817904973E-3,1.069013379E-3,3.967683232E-3
1.177688845E1,3.817904973E-3,7.483093534E-3,1.069013379E-3,8.468522706E-3
1.177904355E1,2.596175298E-3,5.039634649E-3,1.069013379E-3,5.768954253E-3
1.178119866E1,1.374445739E-3,3.817904973E-3,-1.374445739E-3,4.284226951E-3
1.178335376E1,6.261364091E-3,7.483093534E-3,-1.527161949E-4,9.758313961E-3
1.178550887E1,5.039634649E-3,9.926552884E-3,-1.527161949E-4,1.113362887E-2
1.178766397E1,5.039634649E-3,5.039634649E-3,1.069013379E-3,7.206845661E-3
1.178981908E1,5.039634649E-3,3.817904973E-3,-1.527161949E-4,6.324368586E-3
1.179197418E1,3.817904973E-3,8.704823442E-3,-1.527161949E-4,9.506506812E-3
1.179412928E1,1.374445739E-3,2.596175298E-3,1.069013379E-3,3.126022532E-3
1.179628439E1,1.374445739E-3,3.817904973E-3,-1.527161949E-4,4.060643017E-3
1.179843954E1,2.596175298E-3,1.374445739E-3,-1.527161949E-4,2.941521631E-3
1.180059460E1,2.596175298E-3,2.596175298E-3,-1.527161949E-4,3.674721022E-3
1.180274975E1,1.527161949E-4,1.527161949E-4,1.069013379E-3,1.090611790E-3
1.180490480E1,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
1.180705996E1,-1.069013379E-3,5.039634649E-3,-1.527161949E-4,5.154030387E-3
1.180921506E1,-2.290742937E-3,1.527161949E-4,-1.374445739E-3,2.675803904E-3
1.181137017E1,1.527161949E-4,2.596175298E-3,-1.374445739E-3,2.941521631E-3
1.181352527E1,-3.512472380E-3,-3.512472380E-3,-1.527161949E-4,4.969733059E-3
1.181568038E1,-3.512472380E-3,-2.290742937E-3,-1.527161949E-4,4.196223023E-3
1.181783548E1,-2.290742937E-3,1.527161949E-4,-1.527161949E-4,2.300901492E-3
1.181999059E1,-2.290742937E-3,2.596175298E-3,1.069013379E-3,3.623592001E-3
1.182214569E1,-2.290742937E-3,1.527161949E-4,-1.527161949E-4,2.300901492E-3
1.182430079E1,-1.069013379E-3,2.596175298E-3,-1.374445739E-3,3.126022532E-3
1.182645590E1,-4.734201822E-3,1.374445739E-3,-1.527161949E-4,4.932047265E-3
1.182861100E1,-2.290742937E-3,-1.069013379E-3,-1.527161949E-4,2.532511608E-3
1.183076611E1,-3.512472380E-3,-3.512472380E-3,-1.374445739E-3,5.154030028E-3
1.183292121E1,-4.734201822E-3,1.374445739E-3,-1.527161949E-4,4.932047265E-3
1.183507632E1,-4.734201822E-3,1.527161949E-4,-1.527161949E-4,4.739125591E-3
1.183723142E1,-3.512472380E-3,1.374445739E-3,1.069013379E-3,3.920376629E-3
1.183938652E1,-2.290742937E-3,-1.069013379E-3,-1.527161949E-4,2.532511608E-3
1.184154163E1,1.527161949E-4,2.596175298E-3,-1.374445739E-3,2.941521631E-3
1.184369673E1,-1.069013379E-3,3.817904973E-3,-1.527161949E-4,3.967683232E-3
1.184585184E1,1.527161949E-4,3.817904973E-3,-1.527161949E-4,3.824008742E-3
1.184800694E1,1.374445739E-3,5.039634649E-3,-1.527161949E-4,5.225929651E-3
1.185016204E1,1.527161949E-4,5.039634649E-3,-1.527161949E-4,5.044260289E-3
1.185231715E1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.185447225E1,1.374445739E-3,6.261364091E-3,-1.527161949E-4,6.412261973E-3
1.185662741E1,1.374445739E-3,5.039634649E-3,-1.527161949E-4,5.225929651E-3
1.185878251E1,5.039634649E-3,7.483093534E-3,-1.527161949E-4,9.023188376E-3
1.186093762E1,3.817904973E-3,8.704823442E-3,-1.527161949E-4,9.506506812E-3
1.186309272E1,3.817904973E-3,5.039634649E-3,-1.527161949E-4,6.324368586E-3
1.186524782E1,3.817904973E-3,5.039634649E-3,1.069013379E-3,6.412262111E-3
1.186740293E1,3.817904973E-3,3.817904973E-3,-1.527161949E-4,5.401492295E-3
1.186955798E1,2.596175298E-3,3.817904973E-3,-1.527161949E-4,4.619507203E-3
1.187171309E1,2.596175298E-3,2.596175298E-3,1.069013379E-3,3.824008625E-3
1.187386819E1,2.596175298E-3,7.483093534E-3,-1.527161949E-4,7.922129590E-3
1.187602335E1,1.527161949E-4,5.039634649E-3,-1.374445739E-3,5.225929651E-3
1.187817845E1,2.596175298E-3,3.817904973E-3,1.069013379E-3,4.739125886E-3
1.188033355E1,1.527161949E-4,5.039634649E-3,1.069013379E-3,5.154030387E-3
1.188248866E1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.188464376E1,-1.069013379E-3,1.374445739E-3,-1.374445739E-3,2.218330855E-3
1.188679887E1,-2.290742937E-3,-2.290742937E-3,-1.527161949E-4,3.243197288E-3
1.188895397E1,-2.290742937E-3,-2.290742937E-3,1.069013379E-3,3.411421407E-3
1.189110908E1,-1.069013379E-3,-1.069013379E-3,-1.374445739E-3,2.043203440E-3
1.189326418E1,-1.069013379E-3,3.817904973E-3,-1.374445739E-3,4.196223192E-3
1.189541928E1,1.527161949E-4,1.374445739E-3,-1.527161949E-4,1.391310735E-3
1.189757439E1,-2.290742937E-3,1.527161949E-4,-1.527161949E-4,2.300901492E-3
1.189972949E1,-1.069013379E-3,-3.512472380E-3,-1.527161949E-4,3.674720950E-3
1.190188460E1,-1.069013379E-3,-1.069013379E-3,-1.374445739E-3,2.043203440E-3
1.190403970E1,-1.069013379E-3,1.374445739E-3,-1.527161949E-4,1.747916740E-3
1.190619480E1,-2.290742937E-3,1.374445739E-3,-1.374445739E-3,3.004281176E-3
1.190834991E1,-4.734201822E-3,-1.069013379E-3,1.069013379E-3,4.969733001E-3
1.191050501E1,-4.734201822E-3,1.374445739E-3,-1.374445739E-3,5.117701542E-3
1.191266012E1,-2.290742937E-3,3.817904973E-3,-1.374445739E-3,4.659721309E-3
1.191481522E1,-3.512472380E-3,1.374445739E-3,1.069013379E-3,3.920376629E-3
1.191697038E1,-3.512472380E-3,1.527161949E-4,-1.527161949E-4,3.519105951E-3
1.191912543E1,-3.512472380E-3,1.374445739E-3,-1.527161949E-4,3.774902058E-3
1.192128058E1,-2.290742937E-3,2.596175298E-3,1.069013379E-3,3.623592001E-3
1.192343569E1,1.527161949E-4,1.374445739E-3,1.069013379E-3,1.747916740E-3
1.192559074E1,1.527161949E-4,1.527161949E-4,1.069013379E-3,1.090611790E-3
1.192774585E1,-1.069013379E-3,1.374445739E-3,1.069013379E-3,2.043203440E-3
1.192990100E1,1.374445739E-3,2.596175298E-3,-1.527161949E-4,2.941521631E-3
1.193205611E1,1.374445739E-3,5.039634649E-3,1.069013379E-3,5.331960998E-3
1.193421121E1,1.374445739E-3,5.039634649E-3,-1.374445739E-3,5.401492347E-3
1.193636632E1,5.039634649E-3,7.483093534E-3,-1.527161949E-4,9.023188376E-3
1.193852142E1,2.596175298E-3,5.039634649E-3,-1.527161949E-4,5.671099171E-3
1.194067652E1,3.817904973E-3,5.039634649E-3,-1.374445739E-3,6.470194500E-3
1.194283163E1,5.039634649E-3,5.039634649E-3,-1.527161949E-4,7.128755643E-3
1.194498673E1,2.596175298E-3,3.817904973E-3,1.069013379E-3,4.739125886E-3
1.194714184E1,2.596175298E-3,3.817904973E-3,2.290742937E-3,5.154030245E-3
1.194929694E1,3.817904973E-3,5.039634649E-3,1.069013379E-3,6.412262111E-3
1.195145204E1,3.817904973E-3,6.261364091E-3,-1.527161949E-4,7.335148322E-3
1.195360715E1,2.596175298E-3,6.261364091E-3,-1.527161949E-4,6.779979992E-3
1.195576230E1,2.596175298E-3,1.374445739E-3,-1.527161949E-4,2.941521631E-3
1.195791736E1,1.374445739E-3,1.374445739E-3,-1.374445739E-3,2.380609853E-3
1.196007246E1,-2.290742937E-3,2.596175298E-3,-1.527161949E-4,3.465681985E-3
1.196222757E1,1.527161949E-4,2.596175298E-3,-1.527161949E-4,2.605143115E-3
1.196438267E1,-1.069013379E-3,-1.069013379E-3,-1.527161949E-4,1.519506974E-3
1.196653777E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
1.196869293E1,1.374445739E-3,1.527161949E-4,-1.527161949E-4,1.391310735E-3
1.197084803E1,-3.512472380E-3,-2.290742937E-3,1.069013379E-3,4.327557629E-3
1.197300308E1,-2.290742937E-3,-3.512472380E-3,-1.527161949E-4,4.196223023E-3
1.197515819E1,1.527161949E-4,1.527161949E-4,-1.527161949E-4,2.645122086E-4
